tx_id,sender_id,receiver_id,amount,transfer_timestamp,withdrawal_timestamp,withdrawal_atm_id
TXN-0006283,ACC_VIC_1340,ACC_MULE_0317,117769.41,2026-08-12T11:30:37,2026-08-12T11:55:39,ATM_HDFC_089
TXN-0006284,ACC_NORM_1865,ACC_NORM_2744,15991.89,2026-08-12T11:39:15,,
TXN-0006285,ACC_NORM_0285,ACC_NORM_2000,14765.39,2026-08-12T11:47:54,,
TXN-0006286,ACC_VIC_0664,ACC_MULE_0051,176076.21,2026-08-12T11:56:32,2026-08-12T12:36:39,ATM_PNB_065
TXN-0006287,ACC_VIC_0491,ACC_MULE_0541,89254.11,2026-08-12T12:05:11,2026-08-12T12:43:05,ATM_PNB_036
TXN-0006288,ACC_VIC_0973,ACC_MULE_0538,186794.92,2026-08-12T12:13:49,2026-08-12T13:05:25,ATM_BOB_124
TXN-0006289,ACC_MULE_0026,ACC_MULE_0339,127322.62,2026-08-12T12:22:27,,
TXN-0006290,ACC_VIC_0400,ACC_MULE_0315,77071.16,2026-08-12T12:31:06,2026-08-12T12:57:37,ATM_SBI_110
TXN-0006291,ACC_VIC_1292,ACC_MULE_0506,216034.47,2026-08-12T12:39:44,2026-08-12T13:01:03,ATM_SBI_110
TXN-0006292,ACC_NORM_2975,ACC_NORM_2508,16065.04,2026-08-12T12:48:23,,
TXN-0006293,ACC_NORM_1049,ACC_NORM_1773,6071.79,2026-08-12T12:57:01,,
TXN-0006294,ACC_VIC_0269,ACC_MULE_0508,151975.2,2026-08-12T13:05:39,2026-08-12T13:36:50,ATM_HDFC_130
TXN-0006295,ACC_MULE_0037,ACC_MULE_0516,179376.19,2026-08-12T13:14:18,,
TXN-0006296,ACC_VIC_1448,ACC_MULE_0300,87271.83,2026-08-12T13:22:56,2026-08-12T13:57:33,ATM_SBI_072
TXN-0006297,ACC_NORM_1947,ACC_NORM_1310,13497.14,2026-08-12T13:31:35,,
TXN-0006298,ACC_NORM_0543,ACC_NORM_0707,14929.33,2026-08-12T13:40:13,,
TXN-0006299,ACC_NORM_1347,ACC_NORM_1883,20737.39,2026-08-12T13:48:51,,
TXN-0006300,ACC_NORM_1223,ACC_NORM_2038,19450.15,2026-08-12T13:57:30,,
TXN-0006301,ACC_NORM_1195,ACC_NORM_1758,13527.71,2026-08-12T14:06:08,,
TXN-0006302,ACC_VIC_1465,ACC_MULE_0129,113090.4,2026-08-12T14:14:47,2026-08-12T14:40:46,ATM_SBI_110
TXN-0006303,ACC_MULE_0009,ACC_MULE_0419,82838.64,2026-08-12T14:23:25,2026-08-12T15:22:22,ATM_AXIS_101
TXN-0006304,ACC_NORM_1179,ACC_NORM_1425,19964.04,2026-08-12T14:32:03,,
TXN-0006305,ACC_NORM_0375,ACC_NORM_0244,24228.83,2026-08-12T14:40:42,,
TXN-0006306,ACC_MULE_0196,ACC_MULE_0266,96155.68,2026-08-12T14:49:20,2026-08-12T15:11:08,ATM_BOB_034
TXN-0006307,ACC_NORM_1837,ACC_NORM_1000,5545.43,2026-08-12T14:57:59,,
TXN-0006308,ACC_NORM_0426,ACC_NORM_1852,19358.49,2026-08-12T15:06:37,,
TXN-0006309,ACC_MULE_0253,ACC_MULE_0559,171461.99,2026-08-12T15:15:15,2026-08-12T15:33:02,ATM_HDFC_170
TXN-0006310,ACC_NORM_0436,ACC_NORM_2816,12602.38,2026-08-12T15:23:54,,
TXN-0006311,ACC_NORM_2045,ACC_NORM_2074,17854.52,2026-08-12T15:32:32,,
TXN-0006312,ACC_VIC_0869,ACC_MULE_0147,147227.0,2026-08-12T15:41:11,2026-08-12T16:21:21,ATM_BOB_034
TXN-0006313,ACC_NORM_2260,ACC_NORM_1275,13311.79,2026-08-12T15:49:49,,
TXN-0006314,ACC_VIC_0858,ACC_MULE_0144,193211.39,2026-08-12T15:58:27,,
TXN-0006315,ACC_NORM_2751,ACC_NORM_2158,19673.37,2026-08-12T16:07:06,,
TXN-0006316,ACC_VIC_0586,ACC_MULE_0184,144511.25,2026-08-12T16:15:44,2026-08-12T16:43:48,ATM_BOB_146
TXN-0006317,ACC_MULE_0409,ACC_MULE_0483,56239.41,2026-08-12T16:24:23,2026-08-12T16:45:00,ATM_BOB_094
TXN-0006318,ACC_NORM_0500,ACC_NORM_2845,20576.58,2026-08-12T16:33:01,,
TXN-0006319,ACC_VIC_1375,ACC_MULE_0504,57903.73,2026-08-12T16:41:39,2026-08-12T16:54:23,ATM_ICICI_019
TXN-0006320,ACC_NORM_1484,ACC_NORM_2338,19344.91,2026-08-12T16:50:18,,
TXN-0006321,ACC_NORM_2646,ACC_NORM_2026,18464.53,2026-08-12T16:58:56,,
TXN-0006322,ACC_NORM_0293,ACC_NORM_2474,24085.86,2026-08-12T17:07:35,,
TXN-0006323,ACC_MULE_0465,ACC_MULE_0488,136478.28,2026-08-12T17:16:13,,
TXN-0006324,ACC_VIC_0540,ACC_MULE_0233,189817.01,2026-08-12T17:24:51,2026-08-12T17:48:45,ATM_UBI_139
TXN-0006325,ACC_NORM_0151,ACC_NORM_2118,24170.29,2026-08-12T17:33:30,,
TXN-0006326,ACC_NORM_2422,ACC_NORM_2155,14256.86,2026-08-12T17:42:08,,
TXN-0006327,ACC_NORM_1776,ACC_NORM_0443,555.93,2026-08-12T17:50:47,,
TXN-0006328,ACC_NORM_1254,ACC_NORM_2845,4741.24,2026-08-12T17:59:25,,
TXN-0006329,ACC_VIC_1207,ACC_MULE_0105,144432.28,2026-08-12T18:08:03,2026-08-12T18:26:20,ATM_HDFC_130
TXN-0006330,ACC_MULE_0229,ACC_MULE_0575,55953.04,2026-08-12T18:16:42,2026-08-12T18:42:59,ATM_UBI_030
TXN-0006331,ACC_NORM_0174,ACC_NORM_0665,14169.12,2026-08-12T18:25:20,,
TXN-0006332,ACC_NORM_0024,ACC_NORM_1683,21130.1,2026-08-12T18:33:59,,
TXN-0006333,ACC_VIC_0224,ACC_MULE_0516,187695.59,2026-08-12T18:42:37,2026-08-12T19:18:53,ATM_SBI_110
TXN-0006334,ACC_MULE_0300,ACC_MULE_0389,84421.58,2026-08-12T18:51:15,2026-08-12T20:18:49,ATM_ICICI_019
TXN-0006335,ACC_NORM_2033,ACC_NORM_2951,14365.43,2026-08-12T18:59:54,,
TXN-0006336,ACC_VIC_0406,ACC_MULE_0032,165116.55,2026-08-12T19:08:32,2026-08-12T19:51:44,ATM_AXIS_108
TXN-0006337,ACC_NORM_0995,ACC_NORM_1181,17711.95,2026-08-12T19:17:11,,
TXN-0006338,ACC_NORM_0613,ACC_NORM_1543,19884.84,2026-08-12T19:25:49,,
TXN-0006339,ACC_VIC_0914,ACC_MULE_0029,61988.04,2026-08-12T19:34:27,2026-08-12T19:54:15,ATM_UBI_016
TXN-0006340,ACC_NORM_2390,ACC_NORM_2921,13549.41,2026-08-12T19:43:06,,
TXN-0006341,ACC_NORM_0753,ACC_NORM_2531,12692.23,2026-08-12T19:51:44,,
TXN-0006342,ACC_NORM_1260,ACC_NORM_1355,21205.74,2026-08-12T20:00:23,,
TXN-0006343,ACC_NORM_2823,ACC_NORM_0262,5267.09,2026-08-12T20:09:01,,
TXN-0006344,ACC_NORM_1483,ACC_NORM_1071,6602.65,2026-08-12T20:17:39,,
TXN-0006345,ACC_NORM_1599,ACC_NORM_0960,23131.34,2026-08-12T20:26:18,,
TXN-0006346,ACC_NORM_0222,ACC_NORM_2373,14948.85,2026-08-12T20:34:56,,
TXN-0006347,ACC_NORM_0954,ACC_NORM_2747,2225.84,2026-08-12T20:43:35,,
TXN-0006348,ACC_NORM_2269,ACC_NORM_0263,17637.16,2026-08-12T20:52:13,,
TXN-0006349,ACC_NORM_1478,ACC_NORM_2404,10922.36,2026-08-12T21:00:51,,
TXN-0006350,ACC_NORM_1363,ACC_NORM_1458,5339.76,2026-08-12T21:09:30,,
TXN-0006351,ACC_NORM_2632,ACC_NORM_1327,5246.87,2026-08-12T21:18:08,,
TXN-0006352,ACC_NORM_2598,ACC_NORM_1321,14070.76,2026-08-12T21:26:47,,
TXN-0006353,ACC_NORM_2653,ACC_NORM_1271,21771.48,2026-08-12T21:35:25,,
TXN-0006354,ACC_NORM_0988,ACC_NORM_1356,15452.09,2026-08-12T21:44:03,,
TXN-0006355,ACC_MULE_0351,ACC_MULE_0258,185800.9,2026-08-12T21:52:42,2026-08-12T22:30:30,ATM_AXIS_101
TXN-0006356,ACC_NORM_1074,ACC_NORM_0174,21887.22,2026-08-12T22:01:20,,
TXN-0006357,ACC_NORM_1209,ACC_NORM_2906,11984.04,2026-08-12T22:09:59,,
TXN-0006358,ACC_NORM_0481,ACC_NORM_2598,7075.29,2026-08-12T22:18:37,,
TXN-0006359,ACC_NORM_2576,ACC_NORM_1278,23136.51,2026-08-12T22:27:15,,
TXN-0006360,ACC_NORM_0576,ACC_NORM_2815,12851.02,2026-08-12T22:35:54,,
TXN-0006361,ACC_MULE_0377,ACC_MULE_0019,203995.56,2026-08-12T22:44:32,2026-08-12T23:02:28,ATM_KOTAK_014
TXN-0006362,ACC_NORM_2772,ACC_NORM_2222,24015.05,2026-08-12T22:53:11,,
TXN-0006363,ACC_NORM_1605,ACC_NORM_1334,4978.22,2026-08-12T23:01:49,,
TXN-0006364,ACC_NORM_1999,ACC_NORM_0172,20224.48,2026-08-12T23:10:27,,
TXN-0006365,ACC_NORM_2642,ACC_NORM_0264,16424.05,2026-08-12T23:19:06,,
TXN-0006366,ACC_NORM_0535,ACC_NORM_0228,13321.65,2026-08-12T23:27:44,,
TXN-0006367,ACC_NORM_1300,ACC_NORM_1764,23238.71,2026-08-12T23:36:23,,
TXN-0006368,ACC_NORM_0989,ACC_NORM_0808,13970.01,2026-08-12T23:45:01,,
TXN-0006369,ACC_NORM_2915,ACC_NORM_0536,3142.42,2026-08-12T23:53:39,,
TXN-0006370,ACC_VIC_1184,ACC_MULE_0239,78470.14,2026-08-13T00:02:18,2026-08-13T00:25:19,ATM_HDFC_170
TXN-0006371,ACC_VIC_0800,ACC_MULE_0423,102624.33,2026-08-13T00:10:56,2026-08-13T00:37:09,ATM_ICICI_004
TXN-0006372,ACC_VIC_0246,ACC_MULE_0261,221139.64,2026-08-13T00:19:35,2026-08-13T00:40:23,ATM_ICICI_142
TXN-0006373,ACC_MULE_0487,ACC_MULE_0368,170157.54,2026-08-13T00:28:13,2026-08-13T00:59:29,ATM_HDFC_007
TXN-0006374,ACC_NORM_2623,ACC_NORM_1082,16785.25,2026-08-13T00:36:51,,
TXN-0006375,ACC_NORM_2700,ACC_NORM_0899,2471.15,2026-08-13T00:45:30,,
TXN-0006376,ACC_NORM_1081,ACC_NORM_2991,19953.41,2026-08-13T00:54:08,,
TXN-0006377,ACC_VIC_0940,ACC_MULE_0429,67097.39,2026-08-13T01:02:47,2026-08-13T01:22:12,ATM_UBI_030
TXN-0006378,ACC_NORM_0157,ACC_NORM_0692,17861.27,2026-08-13T01:11:25,,
TXN-0006379,ACC_NORM_0054,ACC_NORM_1998,8951.56,2026-08-13T01:20:03,,
TXN-0006380,ACC_NORM_2002,ACC_NORM_0015,6703.84,2026-08-13T01:28:42,,
TXN-0006381,ACC_VIC_1308,ACC_MULE_0376,158397.27,2026-08-13T01:37:20,2026-08-13T01:48:29,ATM_AXIS_101
TXN-0006382,ACC_NORM_0105,ACC_NORM_1225,17643.65,2026-08-13T01:45:59,,
TXN-0006383,ACC_MULE_0474,ACC_MULE_0110,244915.02,2026-08-13T01:54:37,2026-08-13T02:22:09,ATM_BOB_012
TXN-0006384,ACC_NORM_2422,ACC_NORM_2559,3577.9,2026-08-13T02:03:15,,
TXN-0006385,ACC_NORM_1161,ACC_NORM_2896,20744.72,2026-08-13T02:11:54,,
TXN-0006386,ACC_VIC_0587,ACC_MULE_0057,137295.05,2026-08-13T02:20:32,2026-08-13T02:59:11,ATM_KOTAK_053
TXN-0006387,ACC_MULE_0125,ACC_MULE_0514,111852.95,2026-08-13T02:29:11,2026-08-13T03:09:04,ATM_BOB_144
TXN-0006388,ACC_NORM_2960,ACC_NORM_0741,11106.41,2026-08-13T02:37:49,,
TXN-0006389,ACC_NORM_1220,ACC_NORM_2748,16036.24,2026-08-13T02:46:27,,
TXN-0006390,ACC_NORM_2881,ACC_NORM_1841,19667.73,2026-08-13T02:55:06,,
TXN-0006391,ACC_NORM_1410,ACC_NORM_0187,7098.64,2026-08-13T03:03:44,,
TXN-0006392,ACC_VIC_0141,ACC_MULE_0161,214032.21,2026-08-13T03:12:23,2026-08-13T03:40:48,ATM_SBI_011
TXN-0006393,ACC_NORM_1706,ACC_NORM_1677,22252.9,2026-08-13T03:21:01,,
TXN-0006394,ACC_VIC_0586,ACC_MULE_0527,169710.71,2026-08-13T03:29:39,2026-08-13T03:55:18,ATM_UBI_075
TXN-0006395,ACC_NORM_2142,ACC_NORM_1077,555.32,2026-08-13T03:38:18,,
TXN-0006396,ACC_NORM_1272,ACC_NORM_2934,14292.1,2026-08-13T03:46:56,,
TXN-0006397,ACC_MULE_0494,ACC_MULE_0210,222788.48,2026-08-13T03:55:35,2026-08-13T04:08:14,ATM_AXIS_143
TXN-0006398,ACC_VIC_1464,ACC_MULE_0104,188940.69,2026-08-13T04:04:13,2026-08-13T04:24:56,ATM_HDFC_130
TXN-0006399,ACC_VIC_0311,ACC_MULE_0501,89105.96,2026-08-13T04:12:51,2026-08-13T04:36:12,ATM_ICICI_142
TXN-0006400,ACC_NORM_2798,ACC_NORM_0763,3125.82,2026-08-13T04:21:30,,
TXN-0006401,ACC_NORM_1393,ACC_NORM_0825,9946.15,2026-08-13T04:30:08,,
TXN-0006402,ACC_NORM_1262,ACC_NORM_2744,10639.1,2026-08-13T04:38:47,,
TXN-0006403,ACC_VIC_0510,ACC_MULE_0167,52888.16,2026-08-13T04:47:25,2026-08-13T05:01:59,ATM_BOB_146
TXN-0006404,ACC_NORM_1533,ACC_NORM_1331,9992.03,2026-08-13T04:56:03,,
TXN-0006405,ACC_NORM_2904,ACC_NORM_1478,2017.98,2026-08-13T05:04:42,,
TXN-0006406,ACC_MULE_0307,ACC_MULE_0183,100571.76,2026-08-13T05:13:20,2026-08-13T05:28:46,ATM_BOB_163
TXN-0006407,ACC_NORM_1728,ACC_NORM_0373,13937.63,2026-08-13T05:21:59,,
TXN-0006408,ACC_NORM_1336,ACC_NORM_2186,5763.46,2026-08-13T05:30:37,,
TXN-0006409,ACC_NORM_2271,ACC_NORM_0153,16720.2,2026-08-13T05:39:15,,
TXN-0006410,ACC_NORM_0885,ACC_NORM_2374,24831.48,2026-08-13T05:47:54,,
TXN-0006411,ACC_NORM_0393,ACC_NORM_1270,4589.04,2026-08-13T05:56:32,,
TXN-0006412,ACC_VIC_1325,ACC_MULE_0365,95284.17,2026-08-13T06:05:11,2026-08-13T06:31:51,ATM_ICICI_087
TXN-0006413,ACC_VIC_0705,ACC_MULE_0302,163266.32,2026-08-13T06:13:49,2026-08-13T06:47:57,ATM_PNB_052
TXN-0006414,ACC_NORM_2467,ACC_NORM_1302,24782.66,2026-08-13T06:22:27,,
TXN-0006415,ACC_VIC_1131,ACC_MULE_0209,87242.65,2026-08-13T06:31:06,2026-08-13T06:55:21,ATM_BOB_034
TXN-0006416,ACC_MULE_0290,ACC_MULE_0155,137799.42,2026-08-13T06:39:44,,
TXN-0006417,ACC_MULE_0321,ACC_MULE_0155,98835.19,2026-08-13T06:48:23,2026-08-13T07:22:46,ATM_KOTAK_078
TXN-0006418,ACC_VIC_1286,ACC_MULE_0432,152514.08,2026-08-13T06:57:01,2026-08-13T07:23:38,ATM_ICICI_112
TXN-0006419,ACC_VIC_0951,ACC_MULE_0160,79207.46,2026-08-13T07:05:39,2026-08-13T08:13:21,ATM_ICICI_019
TXN-0006420,ACC_NORM_1909,ACC_NORM_1018,5168.6,2026-08-13T07:14:18,,
TXN-0006421,ACC_NORM_1260,ACC_NORM_0343,18225.93,2026-08-13T07:22:56,,
TXN-0006422,ACC_MULE_0064,ACC_MULE_0412,110378.81,2026-08-13T07:31:35,2026-08-13T07:49:00,ATM_HDFC_007
TXN-0006423,ACC_NORM_0671,ACC_NORM_1960,17681.61,2026-08-13T07:40:13,,
TXN-0006424,ACC_NORM_0745,ACC_NORM_2657,23310.18,2026-08-13T07:48:51,,
TXN-0006425,ACC_NORM_0408,ACC_NORM_0356,11153.18,2026-08-13T07:57:30,,
TXN-0006426,ACC_NORM_0739,ACC_NORM_0079,2949.07,2026-08-13T08:06:08,,
TXN-0006427,ACC_NORM_0074,ACC_NORM_2681,21875.54,2026-08-13T08:14:47,,
TXN-0006428,ACC_NORM_1027,ACC_NORM_0569,19247.47,2026-08-13T08:23:25,,
TXN-0006429,ACC_NORM_0277,ACC_NORM_2100,14215.97,2026-08-13T08:32:03,,
TXN-0006430,ACC_MULE_0143,ACC_MULE_0411,138539.7,2026-08-13T08:40:42,2026-08-13T09:19:49,ATM_UBI_045
TXN-0006431,ACC_NORM_1209,ACC_NORM_2108,16587.98,2026-08-13T08:49:20,,
TXN-0006432,ACC_NORM_1453,ACC_NORM_2687,23904.53,2026-08-13T08:57:59,,
TXN-0006433,ACC_VIC_0786,ACC_MULE_0503,194221.54,2026-08-13T09:06:37,2026-08-13T09:33:29,ATM_SBI_126
TXN-0006434,ACC_NORM_2744,ACC_NORM_0208,15138.23,2026-08-13T09:15:15,,
TXN-0006435,ACC_MULE_0264,ACC_MULE_0039,142678.59,2026-08-13T09:23:54,,
TXN-0006436,ACC_NORM_1159,ACC_NORM_2616,15568.67,2026-08-13T09:32:32,,
TXN-0006437,ACC_VIC_0631,ACC_MULE_0544,221934.57,2026-08-13T09:41:11,2026-08-13T10:02:28,ATM_KOTAK_114
TXN-0006438,ACC_NORM_1010,ACC_NORM_0070,14720.67,2026-08-13T09:49:49,,
TXN-0006439,ACC_VIC_0690,ACC_MULE_0394,139436.63,2026-08-13T09:58:27,2026-08-13T10:11:10,ATM_AXIS_101
TXN-0006440,ACC_VIC_0251,ACC_MULE_0563,155451.62,2026-08-13T10:07:06,2026-08-13T10:40:29,ATM_ICICI_142
TXN-0006441,ACC_NORM_1615,ACC_NORM_2781,21163.24,2026-08-13T10:15:44,,
TXN-0006442,ACC_NORM_2541,ACC_NORM_1117,15102.12,2026-08-13T10:24:23,,
TXN-0006443,ACC_NORM_2754,ACC_NORM_1977,11206.12,2026-08-13T10:33:01,,
TXN-0006444,ACC_VIC_1086,ACC_MULE_0559,168029.91,2026-08-13T10:41:39,2026-08-13T11:35:23,ATM_UBI_150
TXN-0006445,ACC_NORM_2448,ACC_NORM_2548,15337.1,2026-08-13T10:50:18,,
TXN-0006446,ACC_NORM_1483,ACC_NORM_0180,10299.86,2026-08-13T10:58:56,,
TXN-0006447,ACC_NORM_0191,ACC_NORM_2684,13781.67,2026-08-13T11:07:35,,
TXN-0006448,ACC_NORM_1249,ACC_NORM_0266,14883.98,2026-08-13T11:16:13,,
TXN-0006449,ACC_NORM_0181,ACC_NORM_0981,4670.36,2026-08-13T11:24:51,,
TXN-0006450,ACC_VIC_0789,ACC_MULE_0533,249450.07,2026-08-13T11:33:30,2026-08-13T12:05:34,ATM_BOB_155
TXN-0006451,ACC_NORM_2821,ACC_NORM_2826,10195.26,2026-08-13T11:42:08,,
TXN-0006452,ACC_VIC_0931,ACC_MULE_0485,235219.03,2026-08-13T11:50:47,,
TXN-0006453,ACC_MULE_0326,ACC_MULE_0294,81434.16,2026-08-13T11:59:25,2026-08-13T12:17:10,ATM_SBI_041
TXN-0006454,ACC_VIC_0775,ACC_MULE_0230,61337.46,2026-08-13T12:08:03,,
TXN-0006455,ACC_NORM_2003,ACC_NORM_0422,21684.69,2026-08-13T12:16:42,,
TXN-0006456,ACC_NORM_0492,ACC_NORM_0534,18129.9,2026-08-13T12:25:20,,
TXN-0006457,ACC_MULE_0002,ACC_MULE_0066,225499.69,2026-08-13T12:33:59,2026-08-13T13:10:31,ATM_BOB_146
TXN-0006458,ACC_NORM_0153,ACC_NORM_1986,1342.39,2026-08-13T12:42:37,,
TXN-0006459,ACC_NORM_1065,ACC_NORM_2215,17096.04,2026-08-13T12:51:15,,
TXN-0006460,ACC_VIC_0298,ACC_MULE_0304,96432.66,2026-08-13T12:59:54,2026-08-13T13:07:54,ATM_UBI_067
TXN-0006461,ACC_NORM_2694,ACC_NORM_1808,20985.41,2026-08-13T13:08:32,,
TXN-0006462,ACC_VIC_0733,ACC_MULE_0116,146023.99,2026-08-13T13:17:11,2026-08-13T14:02:58,ATM_BOB_037
TXN-0006463,ACC_VIC_1254,ACC_MULE_0556,60303.99,2026-08-13T13:25:49,2026-08-13T13:57:11,ATM_BOB_034
TXN-0006464,ACC_NORM_1849,ACC_NORM_1633,12507.38,2026-08-13T13:34:27,,
TXN-0006465,ACC_NORM_2828,ACC_NORM_2592,3989.79,2026-08-13T13:43:06,,
TXN-0006466,ACC_NORM_2915,ACC_NORM_1740,5307.42,2026-08-13T13:51:44,,
TXN-0006467,ACC_VIC_0798,ACC_MULE_0406,115184.9,2026-08-13T14:00:23,2026-08-13T14:42:38,ATM_KOTAK_178
TXN-0006468,ACC_NORM_1053,ACC_NORM_0973,2577.3,2026-08-13T14:09:01,,
TXN-0006469,ACC_VIC_1044,ACC_MULE_0035,227607.97,2026-08-13T14:17:39,2026-08-13T14:30:23,ATM_AXIS_101
TXN-0006470,ACC_MULE_0585,ACC_MULE_0163,151591.7,2026-08-13T14:26:18,2026-08-13T14:58:16,ATM_PNB_160
TXN-0006471,ACC_VIC_0342,ACC_MULE_0572,208088.63,2026-08-13T14:34:56,2026-08-13T15:03:44,ATM_BOB_060
TXN-0006472,ACC_NORM_0137,ACC_NORM_2541,14080.07,2026-08-13T14:43:35,,
TXN-0006473,ACC_MULE_0535,ACC_MULE_0401,218485.71,2026-08-13T14:52:13,2026-08-13T15:07:08,ATM_BOB_094
TXN-0006474,ACC_VIC_0646,ACC_MULE_0239,120584.73,2026-08-13T15:00:51,2026-08-13T15:36:54,ATM_ICICI_112
TXN-0006475,ACC_MULE_0428,ACC_MULE_0341,180243.3,2026-08-13T15:09:30,2026-08-13T15:45:29,ATM_PNB_056
TXN-0006476,ACC_MULE_0202,ACC_MULE_0191,224714.16,2026-08-13T15:18:08,2026-08-13T16:02:08,ATM_BOB_094
TXN-0006477,ACC_NORM_2183,ACC_NORM_1419,15524.06,2026-08-13T15:26:47,,
TXN-0006478,ACC_NORM_2033,ACC_NORM_2249,13139.16,2026-08-13T15:35:25,,
TXN-0006479,ACC_NORM_0579,ACC_NORM_1248,22942.88,2026-08-13T15:44:03,,
TXN-0006480,ACC_MULE_0495,ACC_MULE_0431,164372.43,2026-08-13T15:52:42,2026-08-13T16:10:56,ATM_BOB_079
TXN-0006481,ACC_NORM_0122,ACC_NORM_2999,2768.99,2026-08-13T16:01:20,,
TXN-0006482,ACC_NORM_2107,ACC_NORM_2209,6864.73,2026-08-13T16:09:59,,
TXN-0006483,ACC_VIC_1026,ACC_MULE_0567,195453.48,2026-08-13T16:18:37,2026-08-13T17:21:09,ATM_BOB_094
TXN-0006484,ACC_NORM_2630,ACC_NORM_0879,9020.36,2026-08-13T16:27:15,,
TXN-0006485,ACC_NORM_2896,ACC_NORM_2328,638.93,2026-08-13T16:35:54,,
TXN-0006486,ACC_NORM_2197,ACC_NORM_2150,2547.36,2026-08-13T16:44:32,,
TXN-0006487,ACC_NORM_2913,ACC_NORM_1506,6189.39,2026-08-13T16:53:11,,
TXN-0006488,ACC_NORM_1229,ACC_NORM_0983,8774.16,2026-08-13T17:01:49,,
TXN-0006489,ACC_NORM_1221,ACC_NORM_2892,2225.0,2026-08-13T17:10:27,,
TXN-0006490,ACC_VIC_0496,ACC_MULE_0166,117464.83,2026-08-13T17:19:06,2026-08-13T17:55:45,ATM_BOB_152
TXN-0006491,ACC_VIC_1218,ACC_MULE_0041,194689.76,2026-08-13T17:27:44,2026-08-13T18:02:04,ATM_KOTAK_178
TXN-0006492,ACC_VIC_1038,ACC_MULE_0412,236303.8,2026-08-13T17:36:23,2026-08-13T17:49:57,ATM_HDFC_042
TXN-0006493,ACC_NORM_0815,ACC_NORM_2372,20615.62,2026-08-13T17:45:01,,
TXN-0006494,ACC_MULE_0180,ACC_MULE_0482,130142.66,2026-08-13T17:53:39,2026-08-13T18:17:27,ATM_AXIS_143
TXN-0006495,ACC_VIC_0176,ACC_MULE_0179,230341.82,2026-08-13T18:02:18,,
TXN-0006496,ACC_NORM_1643,ACC_NORM_2102,1105.13,2026-08-13T18:10:56,,
TXN-0006497,ACC_NORM_2128,ACC_NORM_1920,7860.27,2026-08-13T18:19:35,,
TXN-0006498,ACC_VIC_1225,ACC_MULE_0528,106641.11,2026-08-13T18:28:13,,
TXN-0006499,ACC_VIC_0162,ACC_MULE_0265,170359.12,2026-08-13T18:36:51,2026-08-13T19:01:37,ATM_HDFC_170
TXN-0006500,ACC_NORM_0534,ACC_NORM_0693,11959.91,2026-08-13T18:45:30,,
TXN-0006501,ACC_NORM_1179,ACC_NORM_0608,13183.07,2026-08-13T18:54:08,,
TXN-0006502,ACC_MULE_0316,ACC_MULE_0529,233872.12,2026-08-13T19:02:47,2026-08-13T19:16:41,ATM_AXIS_169
TXN-0006503,ACC_NORM_2801,ACC_NORM_1148,17911.97,2026-08-13T19:11:25,,
TXN-0006504,ACC_VIC_1084,ACC_MULE_0233,77358.37,2026-08-13T19:20:03,2026-08-13T19:56:30,ATM_ICICI_142
TXN-0006505,ACC_NORM_0026,ACC_NORM_0732,3797.32,2026-08-13T19:28:42,,
TXN-0006506,ACC_NORM_1315,ACC_NORM_0153,16881.07,2026-08-13T19:37:20,,
TXN-0006507,ACC_NORM_0123,ACC_NORM_1874,4817.86,2026-08-13T19:45:59,,
TXN-0006508,ACC_NORM_2974,ACC_NORM_2085,9749.04,2026-08-13T19:54:37,,
TXN-0006509,ACC_NORM_2877,ACC_NORM_0657,3205.59,2026-08-13T20:03:15,,
TXN-0006510,ACC_NORM_2099,ACC_NORM_0126,5942.4,2026-08-13T20:11:54,,
TXN-0006511,ACC_VIC_1256,ACC_MULE_0368,61089.82,2026-08-13T20:20:32,2026-08-13T21:00:53,ATM_BOB_034
TXN-0006512,ACC_VIC_0342,ACC_MULE_0207,86583.63,2026-08-13T20:29:11,2026-08-13T20:57:52,ATM_AXIS_103
TXN-0006513,ACC_NORM_1180,ACC_NORM_2312,19581.06,2026-08-13T20:37:49,,
TXN-0006514,ACC_NORM_0322,ACC_NORM_2450,3624.05,2026-08-13T20:46:27,,
TXN-0006515,ACC_NORM_2703,ACC_NORM_1033,13880.5,2026-08-13T20:55:06,,
TXN-0006516,ACC_NORM_1021,ACC_NORM_0817,8340.83,2026-08-13T21:03:44,,
TXN-0006517,ACC_NORM_1039,ACC_NORM_1076,7644.46,2026-08-13T21:12:23,,
TXN-0006518,ACC_VIC_0686,ACC_MULE_0038,238481.73,2026-08-13T21:21:01,,
TXN-0006519,ACC_NORM_1530,ACC_NORM_0004,8607.42,2026-08-13T21:29:39,,
TXN-0006520,ACC_NORM_1257,ACC_NORM_0390,13840.76,2026-08-13T21:38:18,,
TXN-0006521,ACC_NORM_2718,ACC_NORM_0263,22249.78,2026-08-13T21:46:56,,
TXN-0006522,ACC_NORM_1858,ACC_NORM_1309,10730.41,2026-08-13T21:55:35,,
TXN-0006523,ACC_VIC_1445,ACC_MULE_0055,90686.48,2026-08-13T22:04:13,2026-08-13T23:35:58,ATM_AXIS_101
TXN-0006524,ACC_NORM_0433,ACC_NORM_0514,1842.55,2026-08-13T22:12:51,,
TXN-0006525,ACC_NORM_1735,ACC_NORM_1275,7834.65,2026-08-13T22:21:30,,
TXN-0006526,ACC_NORM_2757,ACC_NORM_2269,3068.11,2026-08-13T22:30:08,,
